ID1,cat1,cat2,var1,var2,var3,var4,var5,var6,var7
A236afd5d,B,D,-1.9339313875882154,5,2.8992718756589033,3.9308771883448106,-0.7013743620793977,0,1
A9a648d3b,C,F,-2.417418193366062,4,-0.06632210821062734,0.6347271978628712,6.060196737042277,0,0
A0bc2ec54,A,F,1.5294272432892837,6,2.8903116053841735,3.3973984764632514,-3.182796936088861,0,0
A41500f79,B,E,0.9063564015760307,9,0.7635348437335363,2.220385690036052,-0.7013743620793977,0,0
A4a568ff4,B,F,-0.7850658774884771,4,0.8804037995000228,2.2001840427614354,-0.7013743620793977,0,0
Aca80d7e8,A,D,-0.667956367323692,5,-0.1971646201142334,1.268405605111869,-3.182796936088861,0,0
Aadce0c54,B,D,2.075665281128187,6,2.4478537072276634,1.312281490461653,-0.7013743620793977,0,0
Af15e21d5,A,D,0.8435215213154842,7,0.8250547206235066,2.722323832372021,-3.182796936088861,0,1
Abef686a5,B,F,-0.22664364169491136,2,1.851382814739319,2.9017999997366437,-0.7013743620793977,0,1
Aae5948fa,A,D,0.25243219719608895,4,-0.41183939388280355,2.3370973343513306,-3.182796936088861,0,0
Ad8f63a79,A,E,1.0481754594839092,4,-0.07740369142213521,2.0433048118944206,-3.182796936088861,0,0
A4fb5e0c6,C,E,-0.2875732645648631,3,2.6205253402207935,3.893237299722518,6.060196737042277,0,0
A57391f84,C,E,-0.11421112940184538,7,1.6239804925106507,2.083975364148758,6.060196737042277,0,0
A22669227,B,D,0.1642057058008821,3,0.6630696386243013,2.224364779114918,-0.7013743620793977,0,0
A53a2d149,C,E,1.8185523938886838,7,2.468446351837388,1.606421708257112,6.060196737042277,0,0
A3235290a,A,F,-0.41810646384864586,5,1.8292624621946336,2.8516424982451007,-3.182796936088861,0,1
Af1f6019b,A,F,0.12976227445345645,3,2.121926908763732,1.7549054493846798,-3.182796936088861,0,0
A7ca77cec,C,F,-0.27130796636472665,7,1.7855452418295221,2.7336706613699424,6.060196737042277,0,0
A06d1b2f6,A,E,-0.341816639261572,4,0.840603252057418,3.006389106790696,-3.182796936088861,0,1
Ad62bc551,B,F,0.12111032800075223,4,-0.3560262228480193,1.4918548998922376,-0.7013743620793977,0,0
A7325ee0a,C,F,-0.2020919910452361,4,-0.6493195762492128,0.610989540753115,6.060196737042277,0,0
A79551007,C,F,1.5882237146449167,1,2.7031246485107703,3.1841533313452035,6.060196737042277,0,0
A9f856b96,C,F,-0.34798448253236913,6,-0.17832184912639049,-0.24722399742767953,6.060196737042277,0,1
Aaaac7a89,B,D,-0.7437233886196984,6,0.6972180825712007,1.551789668119305,-0.7013743620793977,0,1
Ac84f1e5a,B,F,-1.3390924359631935,4,2.775243673770841,3.4404311968888726,-0.7013743620793977,0,1
A3ed9037c,A,D,0.2513550883866376,7,1.861490006802337,2.627319112749609,-3.182796936088861,0,1
A987b3732,A,F,0.17958670496770032,2,1.812343629134789,3.114385507752491,-3.182796936088861,0,0
A44e4fc90,C,E,-0.01726485981882132,4,2.139841655598345,2.752096790377655,6.060196737042277,0,1
Af4715df8,A,E,0.8426694797138076,9,0.2214738829402596,1.1171308834789881,-3.182796936088861,0,0
A090d1d31,A,D,0.4225440248158377,6,1.0469479048714085,2.3681862462220566,-3.182796936088861,0,1
Afbd5ae18,C,D,-1.6802437657212779,7,0.3626584618564852,0.16513875372458298,6.060196737042277,0,1
Ac2070f5f,C,F,-0.28394362961347563,4,1.3475969509632668,2.832456304137056,6.060196737042277,0,0
Af48d4b9d,B,F,-1.376837728836709,5,-0.052404304458978146,0.7581004777031088,-0.7013743620793977,0,0
A938906d3,A,E,0.6422480847892261,2,0.29436357392287105,3.139056602035807,-3.182796936088861,0,0
Ab0f1d2f6,C,E,1.083117613651546,5,1.3117651197221467,3.5311821986776293,6.060196737042277,0,0
Afe326236,A,F,-0.9159355383102206,3,1.521943662385496,2.1366926954956362,-3.182796936088861,0,0
A61a0b133,C,D,-0.47436923292653876,3,-0.2851706112449388,0.3312855922464706,6.060196737042277,0,0
Aab6687ca,A,D,1.975836780117698,8,0.7259316769696209,1.3426095153602258,-3.182796936088861,0,0
A47c16587,B,F,0.3178706497507415,3,0.06672101010565024,1.4753546072684358,-0.7013743620793977,0,1
Ac5e3a2f3,B,D,-0.7700138871861276,6,-0.41509631368156574,0.1730150697916366,-0.7013743620793977,0,0
A6bef4bdd,C,F,-0.6996079262299885,7,1.0583078275912952,2.5113404705715405,6.060196737042277,0,0
Ad138cffd,C,F,-0.6544580443772892,3,1.5902707646510024,2.1609882717348,6.060196737042277,0,0
A7f92a633,B,E,0.20766331856057627,7,1.3308834924119552,2.5067505667283663,-0.7013743620793977,0,1
Ae9de71e7,A,F,-0.28912540092573114,5,1.9321578540381075,2.5321967997107064,-3.182796936088861,0,0
A568e9a48,A,E,1.8786585745094058,6,2.5945365590144016,4.017951131350226,-3.182796936088861,0,1
Aa77dca83,B,D,1.3165572264659278,5,0.8889297653143431,3.1215245278136567,-0.7013743620793977,0,1
A901d56c2,C,F,-0.40617803500414423,6,0.4962734484506829,3.6714760194180647,6.060196737042277,0,0
Ad66ce513,A,D,1.0393810630095879,2,0.33095563409393114,0.0052345416783212695,-3.182796936088861,0,0
A897a230d,B,E,-0.6156603937931562,9,1.6064210095987908,3.083960702529307,-0.7013743620793977,0,0
Afbc693a4,B,F,-0.40400625190714634,7,-0.6040313548597562,0.14941261993449162,-0.7013743620793977,0,1
Ae7269323,C,F,-0.1757458334114315,4,1.0587679885066101,2.262918015278547,6.060196737042277,0,0
A182729af,A,D,1.1067090675767908,7,-0.297200406146203,1.4461293995931002,-3.182796936088861,0,1
A1a06950b,C,E,-1.290217257872263,5,1.7823115341428408,3.0699354077345564,6.060196737042277,0,1
A569c9d81,A,F,1.2831939270426254,6,0.6826504556520525,1.5314468481878676,-3.182796936088861,0,0
A252a021b,A,F,-1.3177756588499518,5,0.25137402798875474,1.6644863604234779,-3.182796936088861,0,0
A0a462ddc,B,D,-0.21875397708074715,8,0.1200108505335632,2.065042614672439,-0.7013743620793977,0,1
A59ac23b6,C,D,1.7567178237218712,5,1.0781546827127682,1.7934551340343219,6.060196737042277,0,0
A360fdfe5,A,E,1.7357942668004236,2,-0.02310446492183904,0.20556849081635975,-3.182796936088861,0,0
A769ca92e,B,D,1.6931501748803897,7,1.2927342753567337,2.0011376422529055,-0.7013743620793977,0,1
A76241ad7,C,D,-0.07142026002259935,3,-0.7848584632880833,1.8480575531480505,6.060196737042277,0,0
A993d435d,A,E,2.560874555738152,6,1.1620327728569946,1.655184733837109,-3.182796936088861,0,1
A94964e75,A,F,-1.5290417734403123,4,0.7778869634234884,2.3180041871858523,-3.182796936088861,0,1
A10c8e0a7,B,E,2.031911720375982,5,2.3132320108236577,3.9695916850263897,-0.7013743620793977,0,1
Aa2a3a1da,A,F,1.6698596240577797,5,-0.6166256894832507,1.06313598805855,-3.182796936088861,0,0
A7112e21b,C,E,-0.9855305128164528,8,1.0819071760381553,1.6011948383802495,6.060196737042277,0,0
A7f2fb689,B,F,0.8769547038574025,5,1.2840540682499626,0.8408617460165926,-0.7013743620793977,0,1
A8f66609d,C,F,0.38654186028319476,1,2.13796498334227,1.9020161449777295,6.060196737042277,0,1
A96d98279,A,D,0.24134238559093424,6,1.114848840253334,1.5862358591182686,-3.182796936088861,0,0
A5d20deaf,B,D,-0.6739826839237374,2,2.226396807715623,2.677487349881055,-0.7013743620793977,0,0
Af6d785e6,A,F,1.5860983056136573,7,-1.1625913411196476,-0.907958698675027,-3.182796936088861,0,0
Aa48dbbc3,B,F,-1.8368521786798013,3,0.8734896159061378,3.03164483773892,-0.7013743620793977,0,0
Aff01dea3,B,F,-1.2348134324303381,3,1.449868408087249,1.462344267156316,-0.7013743620793977,0,0
A3beff8c6,B,D,0.42223625691767247,2,0.6875805706219689,0.963933326450753,-0.7013743620793977,0,0
A31d46904,C,D,1.2347782959476592,11,1.5660537262060477,1.3973108034491752,6.060196737042277,0,1
A93f7aa1b,C,F,-0.33926447704319523,3,1.6562394807335545,2.1285992104974927,6.060196737042277,0,0
A01f2556f,C,E,0.007586553052788512,3,1.4726085761474992,2.5753170066857898,6.060196737042277,0,0
Ac9058ead,B,F,1.9759569775916397,4,0.5075848865407283,1.6945888384206942,-0.7013743620793977,0,0
A4c63b35a,A,E,-0.18947070940550514,1,1.4381361278367395,1.106216366408847,-3.182796936088861,0,1
A71a7cbd9,A,F,0.25913971743924186,4,4.038175550353012,3.7601929391998485,-3.182796936088861,0,1
A813bda2e,C,D,-0.57759180684923,1,0.5243888382506691,0.48374057156739214,6.060196737042277,0,0
A29813c1e,A,E,0.5303344851439777,1,0.806749951112546,2.626450777999454,-3.182796936088861,0,1
Ad6103fdb,B,E,-1.5765472792772857,6,0.4423758718417219,2.5890425338283647,-0.7013743620793977,0,0
Ae2341c24,B,E,0.19243186291471684,6,1.779205904658984,3.6800089089728747,-0.7013743620793977,0,1
A61fc059d,C,D,-0.05624030088030976,7,1.101709727202979,2.222448625568501,6.060196737042277,0,1
A177b3f3c,C,D,-0.19154400754821155,0,3.1575699195019165,2.911083323408428,6.060196737042277,0,0
A20105baf,B,D,-1.024898257517877,6,1.7919345523637547,3.908066983374674,-0.7013743620793977,0,0
A80e81c4b,C,D,2.0304643221337226,6,2.4481399441800944,2.345415655939035,6.060196737042277,0,0
A3965b5f4,A,D,-0.21779442123025824,3,0.03992853649140826,3.079583537377543,-3.182796936088861,0,0
A065469e7,A,F,-1.1050752116054354,4,0.5107843341867482,1.8339626715581705,-3.182796936088861,0,1
A5106490c,C,E,0.47056562657342776,6,3.4858027982084767,3.450994135074657,6.060196737042277,0,1
A8881659d,C,F,-0.2178390419105353,4,0.8170450299894754,1.8952303448800767,6.060196737042277,0,1
Ab630ad89,A,F,1.2294613736771116,9,-0.16880163987885122,1.4044880892924336,-3.182796936088861,0,1
A14665cdd,A,E,1.7891278980934004,2,0.1693966064093232,1.9395820137686186,-3.182796936088861,0,1
A4ebc2da4,C,D,-1.091386928878757,6,0.8939915342125808,0.5708347096318438,6.060196737042277,0,1
A3a4023bb,B,E,-0.3310644910110817,6,1.0599145398049377,1.964092061973729,-0.7013743620793977,0,0
A30c73efd,A,F,-0.24627460454400643,5,1.236612330244399,2.803537371629487,-3.182796936088861,0,1
A881d7270,C,E,-1.957894271122973,3,1.0668475713951013,2.5805395205695127,6.060196737042277,0,0
A59e7d00c,C,E,1.721948965370488,1,2.4720140560879154,3.4546964531368642,6.060196737042277,0,0
A94facbad,C,F,-1.3522053669286775,10,1.4487790494347552,2.8810103932990283,6.060196737042277,0,1
Afad20640,A,F,-0.14085621468718149,4,0.7865605630041653,2.438102192323436,-3.182796936088861,0,0
Ad9d7a7a6,B,F,-0.45616971133712536,5,0.6598016333948538,1.2493791479886767,-0.7013743620793977,0,1
A175e1c6c,A,D,0.25024716251647044,3,-0.0785848431047047,0.7882320067045383,-3.182796936088861,0,0
Acda03215,C,E,0.9189751509998962,1,0.6736419446256682,2.031909015035421,6.060196737042277,0,0
A1baa25f5,A,F,1.784190315843442,8,1.2065328649127116,2.080360518280186,-3.182796936088861,0,0
A81c29d00,A,D,1.276708701669863,4,1.7479210232618767,3.6968068054137873,-3.182796936088861,0,0
A437b2457,A,D,1.24826311133525,5,2.5791560197177503,2.5211006605505,-3.182796936088861,0,0
A118b11b7,C,D,-1.059358627792359,8,0.8589189859690506,1.8556179650049984,6.060196737042277,0,0
A3663d32f,A,E,0.7112534128523603,9,0.9044464056799687,1.6849850158433992,-3.182796936088861,0,0
Aa839f68e,C,F,-0.8140594086643964,8,3.3086934300901905,3.902678337707587,6.060196737042277,0,0
Ad7d5d256,C,D,0.843075793214349,8,1.272537981578769,1.898726451352897,6.060196737042277,0,0
Ac0c51702,C,D,1.29679135816728,4,0.4967985748365924,2.218220805657696,6.060196737042277,0,0
Adc2b50b1,C,D,-0.6789829742881697,3,1.7776764408563217,2.8830018448534798,6.060196737042277,0,0
A6d1541c3,C,D,-1.2528545854446924,7,2.309247449275452,3.2844823680391393,6.060196737042277,0,0
A3bc23c17,A,D,-0.8031456292903129,2,0.4581395576144526,1.7616127048173147,-3.182796936088861,0,0
Ae1e7585e,A,F,-1.057597939757957,3,0.2889258988461275,0.7624210010298469,-3.182796936088861,0,1
A96e34b9e,C,F,0.9999802813206838,4,-0.1968009736801528,0.4144112326444189,6.060196737042277,0,0
A573d0fdb,C,D,0.05714107689384067,5,2.4536312503683533,1.370128109277961,6.060196737042277,0,0
A5fc4a9e0,A,F,-1.604791636401186,6,1.9540965054786086,2.8634438428251037,-3.182796936088861,0,0
Ac38110a7,B,F,-0.04906756131930509,4,0.2342450966594385,0.5897425816290338,-0.7013743620793977,0,1
A39e0959a,A,F,0.1514253703982483,3,0.34017930700245935,2.8018644378167696,-3.182796936088861,0,0
A22573984,B,E,-1.3978047782696486,5,1.5332565803337523,2.350359319290033,-0.7013743620793977,0,1
Acd6ee546,A,D,-0.8864566605081343,11,0.26058706041027146,0.44150833165649694,-3.182796936088861,0,1
Ad137e974,C,F,-1.3570995247209368,6,1.601341858280606,3.787528008547147,6.060196737042277,0,0
A40108a96,A,F,-1.0570083970694173,7,0.3718209869170517,0.7361050022333673,-3.182796936088861,0,0
Abe052687,A,F,0.5604947223889927,7,0.2575509773108835,1.933502593273359,-3.182796936088861,0,1
Ab60e7b9e,C,D,0.9419236359190235,4,3.235075180251126,4.16858670596478,6.060196737042277,0,0
Ad3d286c0,A,E,-1.0966127057564823,2,1.5272949048686537,2.714373820231852,-3.182796936088861,0,1
A0766dee9,A,F,1.7181858477461847,3,-0.5992621980562371,0.4166206407518731,-3.182796936088861,0,0
A952a4f92,A,F,-1.3022582209738098,5,1.0478303947369745,2.466025577934303,-3.182796936088861,0,0
Ae0710698,B,E,-0.5457792042480712,3,2.2866246417035283,3.8244992229708625,-0.7013743620793977,0,0
A77140a1d,B,F,-2.5929119319920804,4,0.2385587007052441,1.4226682037315017,-0.7013743620793977,0,1
A4faa2778,C,E,0.986453687673,1,1.119934830026144,2.5702789772177823,6.060196737042277,0,1
A9356e5e6,C,D,-1.4003310881323021,7,0.5740565860823165,3.1074007478182253,6.060196737042277,0,1
A38a94e28,C,F,0.42013949873222506,2,0.7567298380624736,1.7094133652395236,6.060196737042277,0,0
A02dec5e1,B,E,-2.073262590836102,4,1.3422225922952198,3.064161765302127,-0.7013743620793977,0,0
A3330348d,C,E,-0.9518008274354788,6,-0.2431968841681449,1.77263388377977,6.060196737042277,0,1
A5718bd3f,B,E,-0.09414303845966307,3,-0.005321650327395178,0.14001638999547406,-0.7013743620793977,0,0
A05360690,C,E,1.0116560156239869,6,1.4723337397686473,2.7463391466933667,6.060196737042277,0,0
Ac5c965ab,C,E,0.5793546403272174,10,0.726190333912003,1.8100663951866718,6.060196737042277,0,1
A3dd4b615,B,F,0.7245217072494857,3,1.505005146532088,2.4438461151470596,-0.7013743620793977,0,1
A8322dc9b,A,E,-1.2140738564961442,4,-1.2265202321355875,-0.3203519294442647,-3.182796936088861,0,0
A25ec059e,C,D,-1.0944157031981645,4,1.343522000966536,3.1439585978011646,6.060196737042277,0,1
Ad312ce7a,C,F,1.3475235733140192,7,-1.5915979875503479,0.46939899097321014,6.060196737042277,0,1
A0fbecb51,B,E,-0.1726620842165617,4,0.9309645414787953,1.3710277430187827,-0.7013743620793977,0,1
A0d911d3c,B,F,1.074936567212936,6,0.20518474831962075,2.4584483337119853,-0.7013743620793977,0,1
Aea7d3e3a,B,E,-1.834078067194653,6,2.5231522959618915,2.4154376618059974,-0.7013743620793977,0,0
A269f438f,A,E,-0.8110905747558363,2,-0.7057008458061869,1.1165491483584982,-3.182796936088861,0,1
Ad0c710df,B,E,-1.4187914518825455,5,1.3511532162439095,2.6126016560758254,-0.7013743620793977,0,1
A76f5664e,A,D,0.693785449891086,4,0.6309354478666858,1.4666727271248479,-3.182796936088861,0,0
A034ea5d0,C,D,-0.2765688883985928,7,1.2051217776586967,1.612024597299981,6.060196737042277,0,1
A10da00ec,A,E,0.8212337270202041,5,0.8784387004120241,2.1566925436584956,-3.182796936088861,0,0
A6769745a,C,D,0.9447721880568298,5,-0.9802569193358226,1.0285280588676775,6.060196737042277,0,0
Ab0399f70,B,E,0.5147862984525349,7,-0.04258894681796899,1.5175255968720351,-0.7013743620793977,0,1
A377ff7d3,B,D,-1.016096831773289,3,-0.11580495318987483,0.9374066783938073,-0.7013743620793977,0,1
A49d67d4d,C,F,-1.0859419099902252,6,1.291747800863298,1.2348882327074995,6.060196737042277,0,1
A89eb02a1,A,F,1.7777098932412154,8,0.9671506072428369,2.4168884175864664,-3.182796936088861,0,1
A895472ca,B,E,0.575398813280182,4,1.8937488398894011,1.3950541318955971,-0.7013743620793977,0,0
Ad80d2413,A,F,1.5272632591783137,4,1.1555232342890438,2.924252302100526,-3.182796936088861,0,0
A812dd536,C,F,0.951886941821041,7,0.6326813080258729,2.08455538545167,6.060196737042277,0,0
A568a57b2,A,D,1.855626911730804,7,-0.32173398280356036,0.12731800699993534,-3.182796936088861,0,0
A010c3f39,A,D,-2.230532344941048,1,0.7032808175304366,1.0618868245494286,-3.182796936088861,0,0
A619d5e37,B,D,1.8605643240460312,7,0.4387632953109757,1.1408121697030371,-0.7013743620793977,0,1
A88d872e4,B,E,-1.0558693246246778,2,1.9619218837836223,2.5661462454058874,-0.7013743620793977,0,1
A9739b50f,B,E,-0.2700972420210403,7,-0.23614352127575344,-0.04414145322002527,-0.7013743620793977,0,1
Af082aea2,A,D,0.1104478902569135,4,0.13070288428493293,0.6801622499181363,-3.182796936088861,0,1
Aa5532cc3,B,F,-0.36381406241680914,10,0.17760643389202413,1.1743659775570892,-0.7013743620793977,0,1
Afbbf2896,A,D,-2.08974640328007,3,-0.6830684008958199,0.6220694685956918,-3.182796936088861,0,0
Aa20de630,C,F,-0.7231127124728086,7,1.150143369355276,0.7220369241929359,6.060196737042277,0,0
A7a449ac6,A,D,-0.13202017653623008,6,2.669355997058711,2.915737158104245,-3.182796936088861,0,0
A921061e3,A,E,0.20218986268713623,2,2.3759099667323578,3.5662981137913015,-3.182796936088861,0,1
A3e115ac3,C,F,-0.6814666431962951,6,2.0948639233150974,3.390370579904104,6.060196737042277,0,1
A82f107f5,A,E,-1.2377905119107757,3,-0.1857322080356132,1.7651380784067383,-3.182796936088861,0,1
Acd05b624,A,F,-0.6408855136220225,7,-0.39717716139588233,0.9824509130132972,-3.182796936088861,0,1
Abc7bbaa7,B,D,0.7095911696015559,4,-0.7004691459498611,0.36362797109547396,-0.7013743620793977,0,0
A023b4154,C,D,-0.14950414561155406,5,-0.42145887481878197,1.0261297957677697,6.060196737042277,0,0
Af0234899,C,F,1.4028596420431467,2,0.7271559007159378,2.352799795882354,6.060196737042277,0,0
A21a3140e,C,F,0.8606347034946387,2,1.4666701235818977,1.5083917628227403,6.060196737042277,0,1
Ac3922a23,C,E,-1.7022652951817947,4,1.1389560589903156,2.655785465696992,6.060196737042277,0,1
A4ba8e91b,C,E,0.718989951348546,3,-1.1886350128659955,-1.9438256738309714,6.060196737042277,0,0
A97be0c7b,B,D,-1.0303786782051356,4,0.06303909739961655,2.0330576979915285,-0.7013743620793977,0,1
A2a8d1b6b,C,F,-0.2256510469749889,7,2.16848632206632,1.408529403531022,6.060196737042277,0,0
Aba7cf650,B,D,-1.401599161552077,5,1.761688391686441,2.614700418203703,-0.7013743620793977,0,0
A5092e9fd,C,E,0.1860362159715072,7,1.2358135762543667,0.9610240898522686,6.060196737042277,0,0
A48768c13,C,E,0.9469622569412226,3,3.000951409659288,3.072705180844743,6.060196737042277,0,0
A1ef06cb4,B,F,0.01454958682584589,7,1.3345321948034659,2.5749998898341224,-0.7013743620793977,0,0
Ac8042ac7,A,E,0.19408173204352858,5,2.9715402687433072,2.510679065932951,-3.182796936088861,0,1
A6ae5b4c9,B,D,-0.16624082297618362,3,-0.7127987244104934,1.522107210479722,-0.7013743620793977,0,0
Af37b63d7,B,E,-0.2134671958583814,2,1.443534072980111,2.5157031102069967,-0.7013743620793977,0,1
A2d42a72b,B,E,-0.5223326152751026,2,0.5275240826900464,1.3566713153616643,-0.7013743620793977,0,1
Ab426bfad,A,F,-0.47982495354142823,6,1.4222450675552034,1.5954171145350258,-3.182796936088861,0,0
Ae271903d,C,F,1.0106111413599719,7,0.6957133279229646,1.3752425889863087,6.060196737042277,0,0
Acd9588fc,C,E,0.08913431397896865,3,2.3759320915847493,3.7009446605043674,6.060196737042277,0,0
A9c24d029,A,E,-3.251620955183215,2,0.034027325909974926,1.6514221832460985,-3.182796936088861,0,0
A8e80383c,A,F,-1.7667866572711197,4,0.48916337362975726,1.7275424775548824,-3.182796936088861,0,0
A6bad4423,C,D,0.5447893586455532,3,1.7510038843902287,1.5945228721422484,6.060196737042277,0,1
B2b6115fd,B,D,0.5397845060732521,1,2.0159756838774907,2.191457774393474,-0.7013743620793977,0,0
Bc51c9cf1,A,F,-1.1198648800206945,6,-0.6956392885973821,1.9017259216859588,-3.182796936088861,0,0
B7534d3a0,A,F,-0.05916447307420378,4,1.2534961362598318,0.3493992423422385,-3.182796936088861,0,1
B73fc5642,A,E,0.5744643188056889,3,0.9309537226544392,1.061561387482504,-3.182796936088861,0,0
Be020e4bd,A,D,0.9462091104162256,8,0.8503946502163506,1.898119170453283,-3.182796936088861,0,1
Bc0d3b0fe,A,E,-0.8787113263785844,5,1.2413855871825203,2.184849157553307,-3.182796936088861,0,0
B2edfed41,B,E,0.802420746876843,3,0.7071171318859291,0.8195679277791541,-0.7013743620793977,0,0
Bd38a4bbe,A,F,1.8001107825100904,5,-0.28556959598389153,1.6281827793307517,-3.182796936088861,0,1
B5ee0f97f,C,E,-1.1126590205524272,1,1.7814005845838863,2.8323574933433524,6.060196737042277,0,0
